Latitude UTM (m),Longitude UTM (m)
343437.0,3001152.0
343437.0,3002152.0
343437.0,3003152.0
343437.0,3004152.0
343437.0,3005152.0
343437.0,3006152.0
343437.0,3007152.0
343437.0,3008152.0
343437.0,3009152.0
343437.0,3010152.0
343437.0,3011152.0
343437.0,3012152.0
343437.0,3013152.0
343437.0,3014152.0
343437.0,3015152.0
343437.0,3016152.0
343437.0,3017152.0
343437.0,3018152.0
343437.0,3019152.0
343437.0,3020152.0
343437.0,3021152.0
343437.0,3022152.0
343437.0,3023152.0
343437.0,3024152.0
343437.0,3025152.0
343437.0,3026152.0
344437.0,2635152.0
344437.0,2638152.0
344437.0,2639152.0
344437.0,2640152.0
344437.0,2641152.0
344437.0,2642152.0
344437.0,2643152.0
344437.0,2644152.0
344437.0,2645152.0
344437.0,2646152.0
344437.0,2647152.0
344437.0,2648152.0
344437.0,2649152.0
344437.0,2650152.0
344437.0,2651152.0
344437.0,2652152.0
344437.0,2653152.0
344437.0,2654152.0
344437.0,2655152.0
344437.0,2656152.0
344437.0,2657152.0
344437.0,2658152.0
344437.0,2659152.0
344437.0,2660152.0
344437.0,2661152.0
344437.0,2666152.0
344437.0,2667152.0
344437.0,2668152.0
344437.0,2671152.0
344437.0,2672152.0
344437.0,2673152.0
344437.0,2674152.0
344437.0,2675152.0
344437.0,2676152.0
344437.0,2677152.0
344437.0,2678152.0
344437.0,2679152.0
344437.0,2680152.0
344437.0,2681152.0
344437.0,2682152.0
344437.0,2683152.0
344437.0,2684152.0
344437.0,2685152.0
344437.0,2686152.0
344437.0,2687152.0
344437.0,2688152.0
344437.0,2689152.0
344437.0,2690152.0
344437.0,2691152.0
344437.0,2692152.0
344437.0,2693152.0
344437.0,2694152.0
344437.0,2695152.0
344437.0,2696152.0
344437.0,2697152.0
344437.0,2698152.0
344437.0,2699152.0
344437.0,2700152.0
344437.0,2701152.0
344437.0,2702152.0
344437.0,2703152.0
344437.0,2704152.0
344437.0,2705152.0
344437.0,2706152.0
344437.0,2707152.0
344437.0,2708152.0
344437.0,2709152.0
344437.0,2710152.0
344437.0,2711152.0
344437.0,2712152.0
344437.0,2713152.0
344437.0,2714152.0
344437.0,2715152.0
344437.0,2716152.0
344437.0,2717152.0
344437.0,2718152.0
344437.0,2719152.0
344437.0,2720152.0
344437.0,2721152.0
344437.0,2722152.0
344437.0,2723152.0
344437.0,2724152.0
344437.0,2725152.0
344437.0,2726152.0
344437.0,2727152.0
344437.0,2728152.0
344437.0,2729152.0
344437.0,2730152.0
344437.0,2731152.0
344437.0,2732152.0
344437.0,2733152.0
344437.0,2734152.0
344437.0,2735152.0
344437.0,2736152.0
344437.0,2737152.0
344437.0,2738152.0
344437.0,2739152.0
344437.0,2740152.0
344437.0,2741152.0
344437.0,2742152.0
344437.0,2743152.0
344437.0,2744152.0
344437.0,2745152.0
344437.0,2746152.0
344437.0,2747152.0
344437.0,2748152.0
344437.0,2749152.0
344437.0,2750152.0
344437.0,2751152.0
344437.0,2752152.0
344437.0,2753152.0
344437.0,2754152.0
344437.0,2755152.0
344437.0,2756152.0
344437.0,2757152.0
344437.0,2758152.0
344437.0,2759152.0
344437.0,2760152.0
344437.0,2761152.0
344437.0,2762152.0
344437.0,2763152.0
344437.0,2764152.0
344437.0,2765152.0
344437.0,2766152.0
344437.0,2767152.0
344437.0,2768152.0
344437.0,2769152.0
344437.0,2770152.0
344437.0,2771152.0
344437.0,2772152.0
344437.0,2773152.0
344437.0,2774152.0
344437.0,2775152.0
344437.0,2776152.0
344437.0,2777152.0
344437.0,2778152.0
344437.0,2779152.0
344437.0,2780152.0
344437.0,2781152.0
344437.0,2782152.0
344437.0,2783152.0
344437.0,2784152.0
344437.0,2785152.0
344437.0,2786152.0
344437.0,2787152.0
344437.0,2788152.0
344437.0,2789152.0
344437.0,2790152.0
344437.0,2791152.0
344437.0,2792152.0
344437.0,2801152.0
344437.0,2802152.0
344437.0,2803152.0
344437.0,2804152.0
344437.0,2805152.0
344437.0,2806152.0
344437.0,2807152.0
344437.0,2808152.0
344437.0,2809152.0
344437.0,2810152.0
344437.0,2811152.0
344437.0,2812152.0
344437.0,2813152.0
344437.0,2814152.0
344437.0,2815152.0
344437.0,2816152.0
344437.0,2817152.0
344437.0,2818152.0
344437.0,2819152.0
344437.0,2820152.0
344437.0,2821152.0
344437.0,2822152.0
344437.0,2823152.0
344437.0,2824152.0
344437.0,2825152.0
344437.0,2826152.0
344437.0,2827152.0
344437.0,2828152.0
344437.0,2829152.0
344437.0,2830152.0
344437.0,2831152.0
344437.0,2832152.0
344437.0,2833152.0
344437.0,2834152.0
344437.0,2835152.0
344437.0,2836152.0
344437.0,2837152.0
344437.0,2838152.0
344437.0,2839152.0
344437.0,2840152.0
344437.0,2841152.0
344437.0,2842152.0
344437.0,2843152.0
344437.0,2844152.0
344437.0,2845152.0
344437.0,2846152.0
344437.0,2847152.0
344437.0,2848152.0
344437.0,2849152.0
344437.0,2850152.0
344437.0,2851152.0
344437.0,2852152.0
344437.0,2853152.0
344437.0,2854152.0
344437.0,2855152.0
344437.0,2856152.0
344437.0,2857152.0
344437.0,2858152.0
344437.0,2859152.0
344437.0,2860152.0
344437.0,2861152.0
344437.0,2862152.0
344437.0,2863152.0
344437.0,2864152.0
344437.0,2865152.0
344437.0,2866152.0
344437.0,2867152.0
344437.0,2868152.0
344437.0,2869152.0
344437.0,2870152.0
344437.0,2871152.0
344437.0,2872152.0
344437.0,2873152.0
344437.0,2874152.0
344437.0,2875152.0
344437.0,2876152.0
344437.0,2877152.0
344437.0,2878152.0
344437.0,2879152.0
344437.0,2880152.0
344437.0,2881152.0
344437.0,2882152.0
344437.0,2883152.0
344437.0,2884152.0
344437.0,2885152.0
344437.0,2886152.0
344437.0,2887152.0
344437.0,2888152.0
344437.0,2889152.0
344437.0,2890152.0
344437.0,2891152.0
344437.0,2892152.0
344437.0,2893152.0
344437.0,2894152.0
344437.0,2895152.0
344437.0,2896152.0
344437.0,2897152.0
344437.0,2898152.0
344437.0,2899152.0
344437.0,2900152.0
344437.0,2901152.0
344437.0,2902152.0
344437.0,2903152.0
344437.0,2904152.0
344437.0,2905152.0
344437.0,2906152.0
344437.0,2907152.0
344437.0,2908152.0
344437.0,2909152.0
344437.0,2910152.0
344437.0,2911152.0
344437.0,2912152.0
344437.0,2913152.0
344437.0,2914152.0
344437.0,2915152.0
344437.0,2916152.0
344437.0,2917152.0
344437.0,2918152.0
344437.0,2919152.0
344437.0,2920152.0
344437.0,2921152.0
344437.0,2922152.0
344437.0,2923152.0
344437.0,2924152.0
344437.0,2925152.0
344437.0,2926152.0
344437.0,2927152.0
344437.0,2928152.0
344437.0,2929152.0
344437.0,2930152.0
344437.0,2931152.0
344437.0,2932152.0
344437.0,2933152.0
344437.0,2934152.0
344437.0,2935152.0
344437.0,2936152.0
344437.0,2937152.0
344437.0,2938152.0
344437.0,2939152.0
344437.0,2940152.0
344437.0,2941152.0
344437.0,2942152.0
344437.0,2943152.0
344437.0,2944152.0
344437.0,2945152.0
344437.0,2946152.0
344437.0,2947152.0
344437.0,2948152.0
344437.0,2949152.0
344437.0,2950152.0
344437.0,2951152.0
344437.0,2952152.0
344437.0,2953152.0
344437.0,2954152.0
344437.0,2955152.0
344437.0,2956152.0
344437.0,2957152.0
344437.0,2958152.0
344437.0,2959152.0
344437.0,2960152.0
344437.0,2961152.0
344437.0,2962152.0
344437.0,2963152.0
344437.0,2994152.0
344437.0,2995152.0
344437.0,2996152.0
344437.0,2997152.0
344437.0,2998152.0
344437.0,2999152.0
344437.0,3000152.0
344437.0,3001152.0
344437.0,3002152.0
344437.0,3003152.0
344437.0,3004152.0
344437.0,3005152.0
344437.0,3006152.0
344437.0,3007152.0
344437.0,3008152.0
344437.0,3009152.0
344437.0,3010152.0
344437.0,3011152.0
344437.0,3012152.0
344437.0,3013152.0
344437.0,3014152.0
344437.0,3015152.0
344437.0,3016152.0
344437.0,3017152.0
344437.0,3018152.0
344437.0,3019152.0
344437.0,3020152.0
344437.0,3021152.0
344437.0,3022152.0
344437.0,3023152.0
344437.0,3024152.0
344437.0,3025152.0
344437.0,3026152.0
345437.0,2591152.0
345437.0,2592152.0
345437.0,2634152.0
345437.0,2635152.0
345437.0,2636152.0
345437.0,2637152.0
345437.0,2638152.0
345437.0,2639152.0
345437.0,2640152.0
345437.0,2641152.0
345437.0,2642152.0
345437.0,2643152.0
345437.0,2644152.0
345437.0,2645152.0
345437.0,2646152.0
345437.0,2647152.0
345437.0,2648152.0
345437.0,2649152.0
345437.0,2650152.0
345437.0,2651152.0
345437.0,2652152.0
345437.0,2653152.0
345437.0,2654152.0
345437.0,2655152.0
345437.0,2656152.0
345437.0,2657152.0
345437.0,2658152.0
345437.0,2659152.0
345437.0,2660152.0
345437.0,2661152.0
345437.0,2662152.0
345437.0,2663152.0
345437.0,2664152.0
345437.0,2665152.0
345437.0,2666152.0
345437.0,2667152.0
345437.0,2668152.0
345437.0,2671152.0
345437.0,2672152.0
345437.0,2673152.0
345437.0,2674152.0
345437.0,2675152.0
345437.0,2676152.0
345437.0,2677152.0
345437.0,2678152.0
345437.0,2679152.0
345437.0,2680152.0
345437.0,2681152.0
345437.0,2682152.0
345437.0,2683152.0
345437.0,2684152.0
345437.0,2685152.0
345437.0,2686152.0
345437.0,2687152.0
345437.0,2688152.0
345437.0,2689152.0
345437.0,2690152.0
345437.0,2691152.0
345437.0,2692152.0
345437.0,2693152.0
345437.0,2694152.0
345437.0,2695152.0
345437.0,2696152.0
345437.0,2697152.0
345437.0,2698152.0
345437.0,2699152.0
345437.0,2700152.0
345437.0,2701152.0
345437.0,2702152.0
345437.0,2703152.0
345437.0,2704152.0
345437.0,2705152.0
345437.0,2706152.0
345437.0,2707152.0
345437.0,2708152.0
345437.0,2709152.0
345437.0,2710152.0
345437.0,2711152.0
345437.0,2712152.0
345437.0,2713152.0
345437.0,2714152.0
345437.0,2715152.0
345437.0,2716152.0
345437.0,2717152.0
345437.0,2718152.0
345437.0,2719152.0
345437.0,2720152.0
345437.0,2721152.0
345437.0,2722152.0
345437.0,2723152.0
345437.0,2724152.0
345437.0,2725152.0
345437.0,2726152.0
345437.0,2727152.0
345437.0,2728152.0
345437.0,2729152.0
345437.0,2730152.0
345437.0,2731152.0
345437.0,2732152.0
345437.0,2733152.0
345437.0,2734152.0
345437.0,2735152.0
345437.0,2736152.0
345437.0,2737152.0
345437.0,2738152.0
345437.0,2739152.0
345437.0,2740152.0
345437.0,2741152.0
345437.0,2742152.0
345437.0,2743152.0
345437.0,2744152.0
345437.0,2745152.0
345437.0,2746152.0
345437.0,2747152.0
345437.0,2748152.0
345437.0,2749152.0
345437.0,2750152.0
345437.0,2751152.0
345437.0,2752152.0
345437.0,2753152.0
345437.0,2754152.0
345437.0,2755152.0
345437.0,2756152.0
345437.0,2757152.0
345437.0,2758152.0
345437.0,2759152.0
345437.0,2760152.0
345437.0,2761152.0
345437.0,2762152.0
345437.0,2763152.0
345437.0,2764152.0
345437.0,2765152.0
345437.0,2766152.0
345437.0,2767152.0
345437.0,2768152.0
345437.0,2769152.0
345437.0,2770152.0
345437.0,2771152.0
345437.0,2772152.0
345437.0,2773152.0
345437.0,2774152.0
345437.0,2775152.0
345437.0,2776152.0
345437.0,2777152.0
345437.0,2778152.0
345437.0,2779152.0
345437.0,2780152.0
345437.0,2781152.0
345437.0,2782152.0
345437.0,2783152.0
345437.0,2784152.0
345437.0,2785152.0
345437.0,2786152.0
345437.0,2787152.0
345437.0,2788152.0
345437.0,2789152.0
345437.0,2790152.0
345437.0,2791152.0
345437.0,2792152.0
345437.0,2801152.0
345437.0,2802152.0
345437.0,2803152.0
345437.0,2804152.0
345437.0,2805152.0
345437.0,2806152.0
345437.0,2807152.0
345437.0,2808152.0
345437.0,2809152.0
345437.0,2810152.0
345437.0,2811152.0
345437.0,2812152.0
345437.0,2813152.0
345437.0,2814152.0
345437.0,2815152.0
345437.0,2816152.0
345437.0,2817152.0
345437.0,2818152.0
345437.0,2819152.0
345437.0,2820152.0
345437.0,2821152.0
345437.0,2822152.0
345437.0,2823152.0
345437.0,2824152.0
345437.0,2825152.0
345437.0,2826152.0
345437.0,2827152.0
345437.0,2828152.0
345437.0,2829152.0
345437.0,2830152.0
345437.0,2831152.0
345437.0,2832152.0
345437.0,2833152.0
345437.0,2834152.0
345437.0,2835152.0
345437.0,2836152.0
345437.0,2837152.0
345437.0,2838152.0
345437.0,2839152.0
345437.0,2840152.0
345437.0,2841152.0
345437.0,2842152.0
345437.0,2843152.0
345437.0,2844152.0
345437.0,2845152.0
345437.0,2846152.0
345437.0,2847152.0
345437.0,2848152.0
345437.0,2849152.0
345437.0,2850152.0
345437.0,2851152.0
345437.0,2852152.0
345437.0,2853152.0
345437.0,2854152.0
345437.0,2855152.0
345437.0,2856152.0
345437.0,2857152.0
345437.0,2858152.0
345437.0,2859152.0
345437.0,2860152.0
345437.0,2861152.0
345437.0,2862152.0
345437.0,2863152.0
345437.0,2864152.0
345437.0,2865152.0
345437.0,2866152.0
345437.0,2867152.0
345437.0,2868152.0
345437.0,2869152.0
345437.0,2870152.0
345437.0,2871152.0
345437.0,2872152.0
345437.0,2873152.0
345437.0,2874152.0
345437.0,2875152.0
345437.0,2876152.0
345437.0,2877152.0
345437.0,2878152.0
345437.0,2879152.0
345437.0,2880152.0
345437.0,2881152.0
345437.0,2882152.0
345437.0,2883152.0
345437.0,2884152.0
345437.0,2885152.0
345437.0,2886152.0
345437.0,2887152.0
345437.0,2888152.0
345437.0,2889152.0
345437.0,2890152.0
345437.0,2891152.0
345437.0,2892152.0
345437.0,2893152.0
345437.0,2894152.0
345437.0,2895152.0
345437.0,2896152.0
345437.0,2897152.0
345437.0,2898152.0
345437.0,2899152.0
345437.0,2900152.0
345437.0,2901152.0
345437.0,2902152.0
345437.0,2903152.0
345437.0,2904152.0
345437.0,2905152.0
345437.0,2906152.0
345437.0,2907152.0
345437.0,2908152.0
345437.0,2909152.0
345437.0,2910152.0
345437.0,2911152.0
345437.0,2912152.0
345437.0,2913152.0
345437.0,2914152.0
345437.0,2915152.0
345437.0,2916152.0
345437.0,2917152.0
345437.0,2918152.0
345437.0,2919152.0
345437.0,2920152.0
345437.0,2921152.0
345437.0,2922152.0
345437.0,2923152.0
345437.0,2924152.0
345437.0,2925152.0
345437.0,2926152.0
345437.0,2927152.0
345437.0,2928152.0
345437.0,2929152.0
345437.0,2930152.0
345437.0,2931152.0
345437.0,2932152.0
345437.0,2933152.0
345437.0,2934152.0
345437.0,2935152.0
345437.0,2936152.0
345437.0,2937152.0
345437.0,2938152.0
345437.0,2939152.0
345437.0,2940152.0
345437.0,2941152.0
345437.0,2942152.0
345437.0,2943152.0
345437.0,2944152.0
345437.0,2945152.0
345437.0,2946152.0
345437.0,2947152.0
345437.0,2948152.0
345437.0,2949152.0
345437.0,2950152.0
345437.0,2951152.0
345437.0,2952152.0
345437.0,2953152.0
345437.0,2954152.0
345437.0,2955152.0
345437.0,2956152.0
345437.0,2957152.0
345437.0,2958152.0
345437.0,2959152.0
345437.0,2960152.0
345437.0,2961152.0
345437.0,2962152.0
345437.0,2963152.0
345437.0,2964152.0
345437.0,2994152.0
345437.0,2995152.0
345437.0,2996152.0
345437.0,2997152.0
345437.0,2998152.0
345437.0,2999152.0
345437.0,3000152.0
345437.0,3001152.0
345437.0,3002152.0
345437.0,3003152.0
345437.0,3004152.0
345437.0,3005152.0
345437.0,3006152.0
345437.0,3007152.0
345437.0,3008152.0
345437.0,3009152.0
345437.0,3010152.0
345437.0,3011152.0
345437.0,3012152.0
345437.0,3013152.0
345437.0,3014152.0
345437.0,3015152.0
345437.0,3016152.0
345437.0,3017152.0
345437.0,3018152.0
345437.0,3019152.0
345437.0,3020152.0
345437.0,3021152.0
345437.0,3022152.0
345437.0,3023152.0
345437.0,3024152.0
345437.0,3025152.0
345437.0,3026152.0
345437.0,3027152.0
346437.0,2590152.0
346437.0,2591152.0
346437.0,2592152.0
346437.0,2593152.0
346437.0,2594152.0
346437.0,2595152.0
346437.0,2596152.0
346437.0,2634152.0
346437.0,2635152.0
346437.0,2636152.0
346437.0,2637152.0
346437.0,2638152.0
346437.0,2639152.0
346437.0,2640152.0
346437.0,2641152.0
346437.0,2642152.0
346437.0,2643152.0
346437.0,2644152.0
346437.0,2645152.0
346437.0,2646152.0
346437.0,2647152.0
346437.0,2648152.0
346437.0,2649152.0
346437.0,2650152.0
346437.0,2651152.0
346437.0,2652152.0
346437.0,2653152.0
346437.0,2654152.0
346437.0,2655152.0
346437.0,2656152.0
346437.0,2657152.0
346437.0,2658152.0
346437.0,2659152.0
346437.0,2660152.0
346437.0,2661152.0
346437.0,2662152.0
346437.0,2663152.0
346437.0,2664152.0
346437.0,2665152.0
346437.0,2666152.0
346437.0,2667152.0
346437.0,2668152.0
346437.0,2669152.0
346437.0,2670152.0
346437.0,2671152.0
346437.0,2672152.0
346437.0,2673152.0
346437.0,2674152.0
346437.0,2675152.0
346437.0,2676152.0
346437.0,2677152.0
346437.0,2678152.0
346437.0,2679152.0
346437.0,2680152.0
346437.0,2681152.0
346437.0,2682152.0
346437.0,2683152.0
346437.0,2684152.0
346437.0,2685152.0
346437.0,2686152.0
346437.0,2687152.0
346437.0,2688152.0
346437.0,2689152.0
346437.0,2690152.0
346437.0,2691152.0
346437.0,2692152.0
346437.0,2693152.0
346437.0,2694152.0
346437.0,2695152.0
346437.0,2696152.0
346437.0,2697152.0
346437.0,2698152.0
346437.0,2699152.0
346437.0,2700152.0
346437.0,2701152.0
346437.0,2702152.0
346437.0,2703152.0
346437.0,2704152.0
346437.0,2705152.0
346437.0,2706152.0
346437.0,2707152.0
346437.0,2708152.0
346437.0,2709152.0
346437.0,2710152.0
346437.0,2711152.0
346437.0,2712152.0
346437.0,2713152.0
346437.0,2714152.0
346437.0,2715152.0
346437.0,2716152.0
346437.0,2717152.0
346437.0,2718152.0
346437.0,2719152.0
346437.0,2720152.0
346437.0,2721152.0
346437.0,2722152.0
346437.0,2723152.0
346437.0,2724152.0
346437.0,2725152.0
346437.0,2726152.0
346437.0,2727152.0
346437.0,2728152.0
346437.0,2729152.0
346437.0,2730152.0
346437.0,2731152.0
346437.0,2732152.0
346437.0,2733152.0
346437.0,2734152.0
346437.0,2735152.0
346437.0,2736152.0
346437.0,2737152.0
346437.0,2738152.0
346437.0,2739152.0
346437.0,2740152.0
346437.0,2741152.0
346437.0,2742152.0
346437.0,2743152.0
346437.0,2744152.0
346437.0,2745152.0
346437.0,2746152.0
346437.0,2747152.0
346437.0,2748152.0
346437.0,2749152.0
346437.0,2750152.0
346437.0,2751152.0
346437.0,2752152.0
346437.0,2753152.0
346437.0,2754152.0
346437.0,2755152.0
346437.0,2756152.0
346437.0,2757152.0
346437.0,2758152.0
346437.0,2759152.0
346437.0,2760152.0
346437.0,2761152.0
346437.0,2762152.0
346437.0,2763152.0
346437.0,2764152.0
346437.0,2765152.0
346437.0,2766152.0
346437.0,2767152.0
346437.0,2768152.0
346437.0,2769152.0
346437.0,2770152.0
346437.0,2771152.0
346437.0,2772152.0
346437.0,2773152.0
346437.0,2774152.0
346437.0,2775152.0
346437.0,2776152.0
346437.0,2777152.0
346437.0,2778152.0
346437.0,2779152.0
346437.0,2780152.0
346437.0,2781152.0
346437.0,2782152.0
346437.0,2783152.0
346437.0,2784152.0
346437.0,2785152.0
346437.0,2786152.0
346437.0,2787152.0
346437.0,2788152.0
346437.0,2789152.0
346437.0,2790152.0
346437.0,2791152.0
346437.0,2792152.0
346437.0,2800152.0
346437.0,2801152.0
346437.0,2802152.0
346437.0,2803152.0
346437.0,2804152.0
346437.0,2805152.0
346437.0,2806152.0
346437.0,2807152.0
346437.0,2808152.0
346437.0,2809152.0
346437.0,2810152.0
346437.0,2811152.0
346437.0,2812152.0
346437.0,2813152.0
346437.0,2814152.0
346437.0,2815152.0
346437.0,2816152.0
346437.0,2817152.0
346437.0,2818152.0
346437.0,2819152.0
346437.0,2820152.0
346437.0,2821152.0
346437.0,2822152.0
346437.0,2823152.0
346437.0,2824152.0
346437.0,2825152.0
346437.0,2826152.0
346437.0,2827152.0
346437.0,2828152.0
346437.0,2829152.0
346437.0,2830152.0
346437.0,2831152.0
346437.0,2832152.0
346437.0,2833152.0
346437.0,2834152.0
346437.0,2835152.0
346437.0,2836152.0
346437.0,2837152.0
346437.0,2838152.0
346437.0,2839152.0
346437.0,2840152.0
346437.0,2841152.0
346437.0,2842152.0
346437.0,2843152.0
346437.0,2844152.0
346437.0,2845152.0
346437.0,2846152.0
346437.0,2847152.0
346437.0,2848152.0
346437.0,2849152.0
346437.0,2850152.0
346437.0,2851152.0
346437.0,2852152.0
346437.0,2853152.0
346437.0,2854152.0
346437.0,2855152.0
346437.0,2856152.0
346437.0,2857152.0
346437.0,2858152.0
346437.0,2859152.0
346437.0,2860152.0
346437.0,2861152.0
346437.0,2862152.0
346437.0,2863152.0
346437.0,2864152.0
346437.0,2865152.0
346437.0,2866152.0
346437.0,2867152.0
346437.0,2868152.0
346437.0,2869152.0
346437.0,2870152.0
346437.0,2871152.0
346437.0,2872152.0
346437.0,2873152.0
346437.0,2874152.0
346437.0,2875152.0
346437.0,2876152.0
346437.0,2877152.0
346437.0,2878152.0
346437.0,2879152.0
346437.0,2880152.0
346437.0,2881152.0
346437.0,2882152.0
346437.0,2883152.0
346437.0,2884152.0
